,volume
"Sep 15, 2017",77.1576331519914
"Sep 18, 2017",-42.612882435455134
"Sep 19, 2017",-2.3683688974037165
"Sep 20, 2017",13.191460567716607
"Sep 21, 2017",-14.099115255858441
"Sep 22, 2017",3.392602387000254
"Sep 25, 2017",11.876556505351022
"Sep 26, 2017",-13.969858316036454
"Sep 27, 2017",19.89929717822301
"Sep 28, 2017",-23.29833770778653
"Sep 29, 2017",4.47891715143911
"Oct 02, 2017",-2.2781032788674938
"Oct 03, 2017",-11.06021673556027
"Oct 04, 2017",-1.2979943893145718
"Oct 05, 2017",4.526364909006064
"Oct 06, 2017",-10.125811688311693
"Oct 09, 2017",40.33416121020545
"Oct 10, 2017",2.7351417446986437
"Oct 11, 2017",-1.024211482444326
"Oct 12, 2017",-7.661392405063294
"Oct 13, 2017",-11.04561499708695
"Oct 16, 2017",-4.769610109415934
"Oct 17, 2017",10.482239663403181
"Oct 18, 2017",-0.44673917023692056
"Oct 19, 2017",28.885128921911218
"Oct 20, 2017",35.38242009132419
"Oct 23, 2017",-3.699565748977618
"Oct 24, 2017",-10.940612481667145
"Oct 25, 2017",-1.7918151652943304
"Oct 26, 2017",-7.247972770047051
"Oct 27, 2017",40.00809498111171
"Oct 30, 2017",-15.797791354289126
"Oct 31, 2017",-11.181048294804308
"Nov 01, 2017",-6.903749516814839
"Nov 02, 2017",-3.659414272269279
"Nov 03, 2017",-10.283300770026438
"Nov 06, 2017",4.1441152922337965
"Nov 07, 2017",-12.334327623850672
"Nov 08, 2017",-7.1593938543566775
"Nov 09, 2017",15.404088109721537
"Nov 10, 2017",15.007857517024625
"Nov 13, 2017",39.84855386016852
"Nov 14, 2017",14.263322884012531
"Nov 15, 2017",-27.97463167833538
"Nov 16, 2017",-0.5639376700469989
"Nov 17, 2017",-3.9848763743097315
"Nov 20, 2017",-18.30829015544041
"Nov 21, 2017",4.541274220657732
"Nov 22, 2017",-18.471105718185953
"Nov 24, 2017",-55.86768864414348
"Nov 27, 2017",149.82716465728015
"Nov 28, 2017",7.73488120950323
"Nov 29, 2017",25.739255732364374
"Nov 30, 2017",21.62128497047906
"Dec 01, 2017",-14.397787791888572
"Dec 04, 2017",1.5170730540068345
"Dec 05, 2017",-12.506776664702413
"Dec 06, 2017",-15.752040733855976
"Dec 07, 2017",2.0273727295983646
"Dec 08, 2017",-7.982824547107126
"Dec 11, 2017",2.3808712830818424
"Dec 12, 2017",13.853217113580406
"Dec 13, 2017",-4.950032143065863
"Dec 14, 2017",-3.2279881947860356
"Dec 15, 2017",101.96327593875085
"Dec 18, 2017",-44.17843772611445
"Dec 19, 2017",-5.508904418394955
"Dec 20, 2017",1.9264605015954395
"Dec 21, 2017",-0.6612247286345463
"Dec 22, 2017",-24.854946543751655
"Dec 26, 2017",-18.362467664811476
"Dec 27, 2017",8.449757549570315
"Dec 28, 2017",-11.036345123732794
"Dec 29, 2017",34.733280254777064
"Jan 02, 2018",25.98980647067515
"Jan 03, 2018",33.904962917362894
"Jan 04, 2018",-11.714354517393112
"Jan 05, 2018",-11.222971632612577
"Jan 08, 2018",-4.644991899893858
"Jan 09, 2018",-2.3140689533964087
"Jan 10, 2018",2.3928753485861654
"Jan 11, 2018",1.5696840132368939
"Jan 12, 2018",8.522907476285212
"Jan 16, 2018",61.141369324371
"Jan 17, 2018",-13.816527072479056
"Jan 18, 2018",-5.727731864095498
"Jan 19, 2018",18.71423353220505
"Jan 22, 2018",-26.29059829059829
"Jan 23, 2018",0.531076066790348
"Jan 24, 2018",19.677501211100612
"Jan 25, 2018",-22.62958036970644
"Jan 26, 2018",19.031366003139084
"Jan 29, 2018",-11.88413077148478
"Jan 30, 2018",6.4916864608076
"Jan 31, 2018",6.869939553453919
"Feb 01, 2018",-14.298833302026592
"Feb 02, 2018",27.339145682139197
"Feb 05, 2018",36.6374694002448
"Feb 06, 2018",15.325075232696484
"Feb 07, 2018",-38.75524916862878
"Feb 08, 2018",30.296064365264954
"Feb 09, 2018",11.791634980988587
"Feb 12, 2018",-32.43677128824673
"Feb 13, 2018",-24.60683433680353
"Feb 14, 2018",15.157180630859223
"Feb 15, 2018",-3.335188793023469
"Feb 16, 2018",-2.411344114400882
"Feb 20, 2018",3.633860300445013
"Feb 21, 2018",8.199093734430974
"Feb 22, 2018",-16.920648146117923
"Feb 23, 2018",-11.475323304301932
"Feb 26, 2018",41.12456025281737
"Feb 27, 2018",-7.3876119655230665
"Feb 28, 2018",3.074887657108971
"Mar 01, 2018",12.041073760152265
"Mar 02, 2018",-13.658449869637357
"Mar 05, 2018",-12.174867888271223
"Mar 06, 2018",-13.581308119090407
"Mar 07, 2018",18.778069144286704
"Mar 08, 2018",-16.94369020732357
"Mar 09, 2018",13.52581729300335
"Mar 12, 2018",-2.4194633581828495
"Mar 13, 2018",23.52584257267363
"Mar 14, 2018",-20.329106010538535
"Mar 15, 2018",-11.355547459574588
"Mar 16, 2018",106.83506686478457
"Mar 19, 2018",-42.2245659085351
"Mar 20, 2018",-9.386491706129796
"Mar 21, 2018",0.21021284050100064
"Mar 22, 2018",27.984150569588895
"Mar 23, 2018",9.850209433618652
"Mar 26, 2018",-0.6237695575588065
"Mar 27, 2018",9.371481002627524
"Mar 28, 2018",1.0600976205002999
"Mar 29, 2018",-12.544336276507428
"Apr 02, 2018",9.981663250997741
"Apr 03, 2018",-22.692322780589226
"Apr 04, 2018",-1.418313754345013
"Apr 05, 2018",-10.487980645493389
"Apr 06, 2018",13.858937864803478
"Apr 09, 2018",-3.8384807697164125
"Apr 10, 2018",-3.2038656477323513
"Apr 11, 2018",-22.30934100219757
"Apr 12, 2018",17.380220701215254
"Apr 13, 2018",-1.2614167137714571
"Apr 16, 2018",-8.08099068968634
"Apr 17, 2018",12.239813813223188
"Apr 18, 2018",-11.792879880844598
"Apr 19, 2018",26.18282952024633
"Apr 20, 2018",41.10624229225157
"Apr 23, 2018",-34.72488238466259
"Apr 24, 2018",33.37321596444749
"Apr 25, 2018",-6.6384723824170155
"Apr 26, 2018",-10.693205216197665
"Apr 27, 2018",0.6276257813300434
"Apr 30, 2018",6.069091927394932
"May 01, 2018",-8.779551182047285
"May 02, 2018",1.389217775672913
"May 03, 2018",1.00947190865448
"May 04, 2018",-15.352995581132467
"May 07, 2018",-6.619521670511109
"May 08, 2018",12.11362823804727
"May 09, 2018",4.824027367078343
"May 10, 2018",-15.866474915647988
"May 11, 2018",-9.881331974622798
"May 14, 2018",3.1770928323910264
"May 15, 2018",6.731245138937991
"May 16, 2018",-6.985756873136795
"May 17, 2018",12.050852889854347
"May 18, 2018",-14.28571428571429
"May 21, 2018",14.542083796811278
"May 22, 2018",-6.707238119901593
"May 23, 2018",38.65718251214434
"May 24, 2018",-13.152824003403317
"May 25, 2018",-25.886759832877104
"May 29, 2018",53.88592978500058
"May 30, 2018",-17.922740708926
"May 31, 2018",32.28060454951211
"Jun 01, 2018",-26.534648857448694
"Jun 04, 2018",7.820468151151383
"Jun 05, 2018",-10.005875440658052
"Jun 06, 2018",3.182738134099372
"Jun 07, 2018",13.157644974532579
"Jun 08, 2018",-11.23070901364348
"Jun 11, 2018",-12.840540455418726
"Jun 12, 2018",-3.971236539712364
"Jun 13, 2018",24.06396989651929
"Jun 14, 2018",3.4789202305125944
"Jun 15, 2018",93.26728610370196
"Jun 18, 2018",-48.87999150704461
"Jun 19, 2018",11.662265998160626
"Jun 20, 2018",-4.479515383389132
"Jun 21, 2018",-2.7675789942145035
"Jun 22, 2018",35.58657779557743
"Jun 25, 2018",-7.350676203135221
"Jun 26, 2018",-31.42577368888484
"Jun 27, 2018",4.204164314415704
"Jun 28, 2018",-2.794862806335452
"Jun 29, 2018",7.884728870238011
"Jul 02, 2018",-25.818214969459387
"Jul 03, 2018",-34.062512801605834
"Jul 05, 2018",47.657803180914506
"Jul 06, 2018",-7.666091639668449
"Jul 09, 2018",9.628616997038053
"Jul 10, 2018",-2.302768309917702
"Jul 11, 2018",0.9913206262763818
"Jul 12, 2018",-1.7778152251758828
"Jul 13, 2018",9.594681535492168
"Jul 16, 2018",-9.490450845335008
"Jul 17, 2018",8.293336792493623
"Jul 18, 2018",0.9662607306847759
"Jul 19, 2018",13.006683275991616
"Jul 20, 2018",-4.087346024636062
"Jul 23, 2018",-16.513426736719204
"Jul 24, 2018",20.15558080587361
"Jul 25, 2018",-0.4619189641376309
"Jul 26, 2018",8.718529615960824
"Jul 27, 2018",10.80563304540718
"Jul 30, 2018",-9.949041494782819
"Jul 31, 2018",17.454863918081376
"Aug 01, 2018",-9.412102093490105
"Aug 02, 2018",-2.5895909839179443
"Aug 03, 2018",-22.32044198895028
"Aug 06, 2018",-0.012551250941339465
"Aug 07, 2018",0.384953345328265
"Aug 08, 2018",-9.22846067275228
"Aug 09, 2018",-1.285760205721631
"Aug 10, 2018",9.075684979299448
"Aug 13, 2018",-6.1796315250767675
"Aug 14, 2018",-0.3545615709804939
"Aug 15, 2018",34.94366132931892
"Aug 16, 2018",15.760116290862381
"Aug 17, 2018",-17.01661653476623
"Aug 20, 2018",-12.524634009009006
"Aug 21, 2018",-2.7959930804200006
"Aug 22, 2018",-17.026736197334657
"Aug 23, 2018",6.379688747007184
"Aug 24, 2018",-6.0674262671730705
"Aug 27, 2018",10.073378924774111
"Aug 28, 2018",-4.099587320302933
"Aug 29, 2018",1.6503522958339234
"Aug 30, 2018",11.853368068477854
"Aug 31, 2018",13.724837797371482
"Sep 04, 2018",-6.889994148624923
"Sep 05, 2018",13.59387274155539
"Sep 06, 2018",-9.276995954496737
"Sep 07, 2018",7.22997179663083
"Sep 10, 2018",-10.371423493868848
"Sep 11, 2018",5.468533132410669
"Sep 12, 2018",6.320499323206508
"Sep 13, 2018",-7.7695653711497
"Sep 14, 2018",-12.331288343558278
"Sep 17, 2018",0.6954163750874764
"Sep 18, 2018",5.5466272857577215
"Sep 19, 2018",3.427983539094659
"Sep 20, 2018",3.6406318386185577
"Sep 21, 2018",152.4646805896806
"Sep 24, 2018",-61.24661658708676
"Sep 25, 2018",-8.138120463017462
"Sep 26, 2018",12.178035965998891
"Sep 27, 2018",-13.810829335161067
"Sep 28, 2018",16.646785950960897
"Oct 01, 2018",-9.737529826156122
"Oct 02, 2018",8.379489761664981
"Oct 03, 2018",8.45561190909443
"Oct 04, 2018",3.3805733052511444
"Oct 05, 2018",-7.7693370165745845
"Oct 08, 2018",2.216398352676907
"Oct 09, 2018",3.494249505530722
"Oct 10, 2018",55.08210645526614
"Oct 11, 2018",19.324509356458243
"Oct 12, 2018",-23.976820685434518
"Oct 15, 2018",-27.720057357047622
"Oct 16, 2018",6.431852986217468
"Oct 17, 2018",-2.4820143884892065
"Oct 18, 2018",9.996311324234597
"Oct 19, 2018",6.94774708859216
"Oct 22, 2018",-10.224908069895388
"Oct 23, 2018",38.57560170191148
"Oct 24, 2018",13.741035217560672
"Oct 25, 2018",-11.428283642224013
"Oct 26, 2018",14.929378852321062
"Oct 29, 2018",-12.162830737567043
"Oct 30, 2018",5.902895122225971
"Oct 31, 2018",-4.493139027763005
"Nov 01, 2018",-14.469961909429085
"Nov 02, 2018",11.85248847566216
"Nov 05, 2018",-22.059234423023188
"Nov 06, 2018",-20.699647487602313
"Nov 07, 2018",36.28932002260312
"Nov 08, 2018",-18.27906462491017
"Nov 09, 2018",9.74124809741248
"Nov 12, 2018",6.9224842040376044
"Nov 13, 2018",-2.0812314433138246
"Nov 14, 2018",13.114898878389125
"Nov 15, 2018",2.2147616073287635
"Nov 16, 2018",-9.74920432845321
"Nov 19, 2018",1.0240929865146908
"Nov 20, 2018",24.527353458627708
"Nov 21, 2018",-35.10719411553642
"Nov 23, 2018",-46.11051594843971
"Nov 26, 2018",96.4088752084135
"Nov 27, 2018",0.6432022985503494
"Nov 28, 2018",17.489051094890517
"Nov 29, 2018",-15.752705986304393
"Nov 30, 2018",58.05774966405559
"Dec 03, 2018",-19.444271643338517
"Dec 04, 2018",7.830518945634268
"Dec 06, 2018",12.602052995941747
"Dec 07, 2018",-15.573787869151346
"Dec 10, 2018",-2.1444893654420816
"Dec 11, 2018",-11.99158305319613
"Dec 12, 2018",0.39946349428505723
"Dec 13, 2018",-12.882990154793372
"Dec 14, 2018",38.993899389939
"Dec 17, 2018",11.944164628004028
"Dec 18, 2018",-12.570167545100052
"Dec 19, 2018",23.397946430759433
"Dec 20, 2018",14.526859298977257
"Dec 21, 2018",56.14877752731056
"Dec 24, 2018",-65.7505191502593
"Dec 26, 2018",40.41890927955385
"Dec 27, 2018",-5.804932114159045
"Dec 28, 2018",-17.50992793057803
"Dec 31, 2018",-14.168969718581915
"Jan 02, 2019",11.335387598241176
"Jan 03, 2019",31.927729576763998
"Jan 04, 2019",-6.651895153686594
"Jan 07, 2019",-15.61032271097419
"Jan 08, 2019",-5.020945541591859
"Jan 09, 2019",2.252536072081157
"Jan 10, 2019",4.1839972887204535
"Jan 11, 2019",-22.327369510572225
"Jan 14, 2019",5.6767561393489485
"Jan 15, 2019",5.047557284911375
"Jan 16, 2019",3.861851356449564
"Jan 17, 2019",-4.702308225737218
"Jan 18, 2019",29.238712360095633
"Jan 22, 2019",-9.247392551679756
"Jan 23, 2019",-5.8733160009454055
"Jan 24, 2019",0.49278091650972744
"Jan 25, 2019",17.715588593559662
"Jan 28, 2019",-7.885589959935258
"Jan 29, 2019",-4.695106143964056
"Jan 30, 2019",20.086438782603434
"Jan 31, 2019",27.68982961266453
"Feb 01, 2019",-26.660096580270032
"Feb 04, 2019",-19.76672310462523
"Feb 05, 2019",4.056407851544175
"Feb 06, 2019",-20.299372283920814
"Feb 07, 2019",19.334383456520854
"Feb 08, 2019",-15.992012455154669
"Feb 11, 2019",-2.6227790983441412
"Feb 12, 2019",15.064129085643362
"Feb 13, 2019",-5.314443925065627
"Feb 14, 2019",18.8660615957164
"Feb 15, 2019",4.958308041276638
"Feb 19, 2019",-14.583143091955076
"Feb 20, 2019",2.5871285011759726
"Feb 21, 2019",-11.174795053494513
"Feb 22, 2019",9.40518556176919
"Feb 25, 2019",0.6577066056620007
"Feb 26, 2019",-8.433948863636365
"Feb 27, 2019",-0.9579212720573937
"Feb 28, 2019",32.555407627848695
"Mar 01, 2019",-14.365473236440973
"Mar 04, 2019",1.938666390699928
"Mar 05, 2019",-14.635714527427158
"Mar 06, 2019",1.581701419170689
"Mar 07, 2019",12.83512195121952
"Mar 08, 2019",-6.44670401881442
"Mar 11, 2019",14.524953789279117
"Mar 12, 2019",2.563026566383675
"Mar 13, 2019",4.305542441695787
"Mar 14, 2019",-8.63582873178238
"Mar 15, 2019",103.74186730076951
"Mar 18, 2019",-35.23690651796858
"Mar 19, 2019",-14.33684579380773
"Mar 20, 2019",-5.922571219868522
"Mar 21, 2019",4.121373998384992
"Mar 22, 2019",15.29008202833706
"Mar 25, 2019",-21.575120954179717
"Mar 26, 2019",0.6565056743204067
"Mar 27, 2019",-11.395890006882759
"Mar 28, 2019",-12.269734408522604
"Mar 29, 2019",26.752962010372315
"Apr 01, 2019",-1.6798616193200666
"Apr 02, 2019",-15.099637987617143
"Apr 03, 2019",8.384474376344953
"Apr 04, 2019",-14.317229208030003
"Apr 05, 2019",-1.4975969790593902
"Apr 08, 2019",-0.07405793944674777
"Apr 09, 2019",6.552445723253997
"Apr 10, 2019",-16.889652632870998
"Apr 11, 2019",4.209127159946835
"Apr 12, 2019",74.74962207105065
"Apr 15, 2019",-32.24838474223459
"Apr 16, 2019",20.636820684701938
"Apr 17, 2019",21.64450618508964
"Apr 18, 2019",-9.497525694708797
"Apr 22, 2019",-30.127685143458017
"Apr 23, 2019",34.01986498688567
"Apr 24, 2019",-9.08595078443325
"Apr 25, 2019",4.714683982072909
"Apr 26, 2019",6.928857884271888
"Apr 29, 2019",-11.925998298086926
"Apr 30, 2019",21.782071926999457
"May 01, 2019",-10.716384579219563
"May 02, 2019",-5.344742471614284
"May 03, 2019",-13.459198219811553
"May 06, 2019",13.70831659300924
"May 07, 2019",18.352059925093634
"May 08, 2019",-17.476713637449247
"May 09, 2019",21.105563996816446
"May 10, 2019",-12.00262874895448
"May 13, 2019",22.62882748319641
"May 14, 2019",-19.286347026907325
"May 15, 2019",-7.150941454882187
"May 16, 2019",18.55791962174942
"May 17, 2019",-11.590229312063805
"May 20, 2019",-1.4801240484916822
"May 21, 2019",-6.685505794820434
"May 22, 2019",-7.32548779085368
"May 23, 2019",31.0969556585043
"May 24, 2019",-36.46431501230517
"May 28, 2019",78.26885832050453
"May 29, 2019",-16.727951417906294
"May 30, 2019",-27.996520924631184
"May 31, 2019",35.76937372235645
"Jun 03, 2019",12.322485713308007
"Jun 04, 2019",-14.181696319766024
"Jun 05, 2019",-6.755653377826687
"Jun 06, 2019",-5.554709510393662
"Jun 07, 2019",6.022493650985616
"Jun 10, 2019",-5.220333827611112
"Jun 11, 2019",1.6888639281129603
"Jun 12, 2019",-11.755887806225097
"Jun 13, 2019",-4.600116232285756
"Jun 14, 2019",-2.521087160262414
"Jun 17, 2019",-4.0957600230747016
"Jun 18, 2019",37.08771929824562
"Jun 19, 2019",-11.898058429924308
"Jun 20, 2019",15.44718821332227
"Jun 21, 2019",74.55512815903944
"Jun 24, 2019",-52.1397973473927
"Jun 25, 2019",21.416584190369647
"Jun 26, 2019",-2.771477176070314
"Jun 27, 2019",-9.991251731428152
"Jun 28, 2019",102.22330215040701
"Jul 01, 2019",-46.39631520977271
"Jul 02, 2019",-18.081966600665
"Jul 03, 2019",-31.66415834359465
"Jul 05, 2019",28.25013347570742
"Jul 08, 2019",11.510641619399497
"Jul 09, 2019",1.885295627420791
"Jul 10, 2019",-4.735950167178126
"Jul 11, 2019",21.303908841771246
"Jul 12, 2019",-1.5497423701942181
"Jul 15, 2019",-19.590160634486086
"Jul 16, 2019",13.15275622089822
"Jul 17, 2019",-14.19026548672566
"Jul 18, 2019",11.416490486257924
"Jul 19, 2019",33.146665432498736
"Jul 22, 2019",-24.81142896868157
"Jul 23, 2019",15.043225001155758
"Jul 24, 2019",-1.8203737191078928
"Jul 25, 2019",-1.1869679109364761
"Jul 26, 2019",-3.218457460028168
"Jul 29, 2019",7.361438048362934
"Jul 30, 2019",16.902531393262898
"Jul 31, 2019",31.33844842284741
"Aug 01, 2019",0.30377774892897946
"Aug 02, 2019",-15.189480223648788
"Aug 05, 2019",28.87315346111585
"Aug 06, 2019",-24.649488442591895
"Aug 07, 2019",8.370002514458141
"Aug 08, 2019",-18.057368253139593
"Aug 09, 2019",-14.961243053834995
"Aug 12, 2019",-17.010738366769328
"Aug 13, 2019",54.92251366668339
"Aug 14, 2019",14.033667853674325
"Aug 15, 2019",-5.578424414478356
"Aug 16, 2019",-16.954299458809384
"Aug 19, 2019",-8.53336229680316
"Aug 20, 2019",-5.755224825839134
"Aug 21, 2019",-12.309953800923978
"Aug 22, 2019",6.714880980889881
"Aug 23, 2019",63.48458327723172
"Aug 26, 2019",-38.84038873332235
"Aug 27, 2019",18.291588113834266
"Aug 28, 2019",-21.42450574887109
"Aug 29, 2019",0.7630269957019431
"Aug 30, 2019",949.9928109273905
"Sep 03, 2019",-89.81153089496578
"Sep 04, 2019",-9.184176336185656
"Sep 05, 2019",26.619308371565296
"Sep 06, 2019",-18.299762340748828
"Sep 09, 2019",30.24320457796852
"Sep 10, 2019",18.021382542472164
"Sep 11, 2019",-15.434013774275613
"Sep 12, 2019",-8.28350269635717
"Sep 13, 2019",2.0999160033598585
"Sep 16, 2019",-13.570477160542193
"Sep 17, 2019",1.3416734656876095
"Sep 18, 2019",-4.794704356382507
"Sep 19, 2019",-0.23489617589025347
"Sep 20, 2019",134.33791674514976
"Sep 23, 2019",-58.95828309621414
"Sep 24, 2019",47.74285154719937
"Sep 25, 2019",-21.385252692626345
"Sep 26, 2019",-3.3892589157743847
"Sep 27, 2019",-4.974256043284752
"Sep 30, 2019",2.2499770410506104
"Oct 01, 2019",16.808873720136507
"Oct 02, 2019",19.041943793010653
"Oct 03, 2019",-21.97067562330448
"Oct 04, 2019",-8.401970117130908
"Oct 07, 2019",-11.797930504721887
"Oct 08, 2019",25.302254098360667
"Oct 09, 2019",-22.294451939981197
"Oct 10, 2019",14.532252972745452
"Oct 11, 2019",29.58471150312385
"Oct 14, 2019",-36.67753828701078
"Oct 15, 2019",37.44821408576866
"Oct 16, 2019",-12.565679605718705
"Oct 17, 2019",3.6709214571881033
"Oct 18, 2019",29.850813336928184
"Oct 21, 2019",-16.58995743502786
"Oct 22, 2019",10.156412064888197
"Oct 23, 2019",-6.71537795186622
"Oct 24, 2019",2.3861434108527035
"Oct 25, 2019",8.288970385267568
"Oct 28, 2019",5.884709223990381
"Oct 29, 2019",-7.277229425318977
"Oct 30, 2019",-14.042505841771447
"Oct 31, 2019",16.8975188781014
"Nov 01, 2019",-0.014765051123988293
"Nov 04, 2019",0.7974305017167005
"Nov 05, 2019",4.878584770904304
"Nov 06, 2019",-16.916361096560152
"Nov 07, 2019",8.87310327434745
"Nov 08, 2019",-14.508532159678788
"Nov 11, 2019",-8.620845375722542
"Nov 12, 2019",5.594267358537186
"Nov 13, 2019",30.289699068657285
"Nov 14, 2019",9.188548439239907
"Nov 15, 2019",-6.6618416291081335
"Nov 18, 2019",-11.067249400817703
"Nov 19, 2019",-2.548351299936591
"Nov 20, 2019",4.981902476717237
"Nov 21, 2019",-10.118540326954362
"Nov 22, 2019",-7.430393931557622
"Nov 25, 2019",15.662538411397708
